id;player;time;empty_cells;round
66;MCTS_1000;0,085365;14;15
66;H_ALFA_BETA_5;0,036986;13;15
66;MCTS_1000;0,086469;12;16
66;H_ALFA_BETA_5;0,007284;11;16
66;MCTS_1000;0,061097;10;17
66;H_ALFA_BETA_5;0,002868;9;17
66;MCTS_1000;0,042877;8;18
66;H_ALFA_BETA_5;0,00084;7;18
67;MCTS_1000;0,952284;42;1
67;H_ALFA_BETA_5;0,530397;41;1
67;MCTS_1000;0,879348;40;2
67;H_ALFA_BETA_5;0,501128;39;2
67;MCTS_1000;0,857284;38;3
67;H_ALFA_BETA_5;0,518275;37;3
67;MCTS_1000;0,802563;36;4
67;H_ALFA_BETA_5;0,65613;35;4
67;MCTS_1000;0,656661;34;5
67;H_ALFA_BETA_5;0,402477;33;5
67;MCTS_1000;0,505125;32;6
67;H_ALFA_BETA_5;0,164326;31;6
67;MCTS_1000;0,515162;30;7
67;H_ALFA_BETA_5;0,222073;29;7
67;MCTS_1000;0,461791;28;8
67;H_ALFA_BETA_5;0,180933;27;8
67;MCTS_1000;0,451428;26;9
67;H_ALFA_BETA_5;0,244323;25;9
67;MCTS_1000;0,422212;24;10
67;H_ALFA_BETA_5;0,181596;23;10
67;MCTS_1000;0,301326;22;11
67;H_ALFA_BETA_5;0,06273;21;11
67;MCTS_1000;0,189595;20;12
67;H_ALFA_BETA_5;0,036477;19;12
67;MCTS_1000;0,183568;18;13
67;H_ALFA_BETA_5;0,034947;17;13
67;MCTS_1000;0,166626;16;14
67;H_ALFA_BETA_5;0,028056;15;14
67;MCTS_1000;0,110307;14;15
67;H_ALFA_BETA_5;0,006319;13;15
67;MCTS_1000;0,066483;12;16
68;MCTS_1000;0,951834;42;1
68;H_ALFA_BETA_5;0,530318;41;1
68;MCTS_1000;0,906844;40;2
68;H_ALFA_BETA_5;0,472769;39;2
68;MCTS_1000;0,912851;38;3
68;H_ALFA_BETA_5;0,489889;37;3
68;MCTS_1000;0,784768;36;4
68;H_ALFA_BETA_5;0,326638;35;4
68;MCTS_1000;0,770731;34;5
68;H_ALFA_BETA_5;0,507466;33;5
68;MCTS_1000;0,689632;32;6
68;H_ALFA_BETA_5;0,430828;31;6
68;MCTS_1000;0,695857;30;7
68;H_ALFA_BETA_5;0,191676;29;7
68;MCTS_1000;0,643613;28;8
68;H_ALFA_BETA_5;0,130114;27;8
68;MCTS_1000;0,559908;26;9
68;H_ALFA_BETA_5;0,09507;25;9
68;MCTS_1000;0,507079;24;10
68;H_ALFA_BETA_5;0,051107;23;10
68;MCTS_1000;0,506722;22;11
68;H_ALFA_BETA_5;0,055152;21;11
68;MCTS_1000;0,37635;20;12
68;H_ALFA_BETA_5;0,060917;19;12
68;MCTS_1000;0,306116;18;13
68;H_ALFA_BETA_5;0,022332;17;13
68;MCTS_1000;0,182925;16;14
68;H_ALFA_BETA_5;0,013985;15;14
68;MCTS_1000;0,129256;14;15
68;H_ALFA_BETA_5;0,007781;13;15
69;MCTS_1000;0,950716;42;1
69;H_ALFA_BETA_5;0,531936;41;1
69;MCTS_1000;0,935038;40;2
69;H_ALFA_BETA_5;0,501041;39;2
69;MCTS_1000;0,832961;38;3
69;H_ALFA_BETA_5;0,383445;37;3
69;MCTS_1000;0,715708;36;4
69;H_ALFA_BETA_5;0,648692;35;4
69;MCTS_1000;0,549173;34;5
69;H_ALFA_BETA_5;0,610311;33;5
69;MCTS_1000;0,438706;32;6
69;H_ALFA_BETA_5;0,368845;31;6
69;MCTS_1000;0,564126;30;7
69;H_ALFA_BETA_5;0,276438;29;7
69;MCTS_1000;0,449407;28;8
69;H_ALFA_BETA_5;0,16631;27;8
69;MCTS_1000;0,377535;26;9
69;H_ALFA_BETA_5;0,117079;25;9
69;MCTS_1000;0,383308;24;10
69;H_ALFA_BETA_5;0,090686;23;10
69;MCTS_1000;0,334996;22;11
69;H_ALFA_BETA_5;0,076024;21;11
69;MCTS_1000;0,324177;20;12
69;H_ALFA_BETA_5;0,148506;19;12
69;MCTS_1000;0,247361;18;13
69;H_ALFA_BETA_5;0,059082;17;13
69;MCTS_1000;0,210066;16;14
69;H_ALFA_BETA_5;0,029661;15;14
69;MCTS_1000;0,109653;14;15
69;H_ALFA_BETA_5;0,009116;13;15
69;MCTS_1000;0,089438;12;16
69;H_ALFA_BETA_5;0,01074;11;16
69;MCTS_1000;0,083723;10;17
69;H_ALFA_BETA_5;0,004005;9;17
70;MCTS_1000;0,968111;42;1
70;H_ALFA_BETA_5;0,528693;41;1
70;MCTS_1000;0,901;40;2
70;H_ALFA_BETA_5;0,501364;39;2
70;MCTS_1000;0,809634;38;3
70;H_ALFA_BETA_5;0,520777;37;3
70;MCTS_1000;0,808415;36;4
70;H_ALFA_BETA_5;0,65541;35;4
70;MCTS_1000;0,649793;34;5
70;H_ALFA_BETA_5;0,403404;33;5
70;MCTS_1000;0,517336;32;6
70;H_ALFA_BETA_5;0,357966;31;6
70;MCTS_1000;0,496231;30;7
70;H_ALFA_BETA_5;0,263997;29;7
70;MCTS_1000;0,431954;28;8
70;H_ALFA_BETA_5;0,271764;27;8
70;MCTS_1000;0,433567;26;9
70;H_ALFA_BETA_5;0,255268;25;9
70;MCTS_1000;0,324523;24;10
70;H_ALFA_BETA_5;0,209546;23;10
70;MCTS_1000;0,396472;22;11
70;H_ALFA_BETA_5;0,078606;21;11
70;MCTS_1000;0,267986;20;12
70;H_ALFA_BETA_5;0,063445;19;12
70;MCTS_1000;0,223636;18;13
70;H_ALFA_BETA_5;0,026162;17;13
70;MCTS_1000;0,167623;16;14
70;H_ALFA_BETA_5;0,029169;15;14
70;MCTS_1000;0,08051;14;15
70;H_ALFA_BETA_5;0,014997;13;15
70;MCTS_1000;0,080516;12;16
70;H_ALFA_BETA_5;0,013188;11;16
70;MCTS_1000;0,125928;10;17
70;H_ALFA_BETA_5;0,007419;9;17
70;MCTS_1000;0,095059;8;18
70;H_ALFA_BETA_5;0,001148;7;18
70;MCTS_1000;0,09164;6;19
70;H_ALFA_BETA_5;0,000348;5;19
70;MCTS_1000;0,08933;4;20
71;H_ALFA_BETA_5;0,494401;42;1
71;MCTS_2000;1,863868;41;1
71;H_ALFA_BETA_5;0,424354;40;2
71;MCTS_2000;1,769821;39;2
71;H_ALFA_BETA_5;0,574896;38;3
71;MCTS_2000;1,710508;37;3
71;H_ALFA_BETA_5;0,660721;36;4
71;MCTS_2000;1,555909;35;4
71;H_ALFA_BETA_5;0,681195;34;5
71;MCTS_2000;1,433912;33;5
71;H_ALFA_BETA_5;0,845537;32;6
71;MCTS_2000;1,321801;31;6
71;H_ALFA_BETA_5;0,754814;30;7
71;MCTS_2000;1,312812;29;7
71;H_ALFA_BETA_5;0,705752;28;8
71;MCTS_2000;1,028208;27;8
71;H_ALFA_BETA_5;0,244953;26;9
71;MCTS_2000;0,842021;25;9
71;H_ALFA_BETA_5;0,15751;24;10
71;MCTS_2000;0,575577;23;10
71;H_ALFA_BETA_5;0,114553;22;11
71;MCTS_2000;0,389034;21;11
71;H_ALFA_BETA_5;0,030913;20;12
71;MCTS_2000;0,440093;19;12
71;H_ALFA_BETA_5;0,028946;18;13
71;MCTS_2000;0,378968;17;13
71;H_ALFA_BETA_5;0,026846;16;14
71;MCTS_2000;0,276325;15;14
71;H_ALFA_BETA_5;0,01174;14;15
71;MCTS_2000;0,213469;13;15
71;H_ALFA_BETA_5;0,011176;12;16
71;MCTS_2000;0,128395;11;16
71;H_ALFA_BETA_5;0,001494;10;17
71;MCTS_2000;0,116098;9;17
72;H_ALFA_BETA_5;0,487979;42;1
72;MCTS_2000;1,853122;41;1
72;H_ALFA_BETA_5;0,466081;40;2
72;MCTS_2000;1,723992;39;2
72;H_ALFA_BETA_5;0,611605;38;3
72;MCTS_2000;1,610537;37;3
72;H_ALFA_BETA_5;0,739093;36;4
72;MCTS_2000;1,492251;35;4
72;H_ALFA_BETA_5;0,718633;34;5
72;MCTS_2000;1,497345;33;5
72;H_ALFA_BETA_5;0,578733;32;6
72;MCTS_2000;1,420042;31;6
72;H_ALFA_BETA_5;0,842835;30;7
72;MCTS_2000;1,267148;29;7
72;H_ALFA_BETA_5;0,437981;28;8
72;MCTS_2000;1,149917;27;8
72;H_ALFA_BETA_5;0,539426;26;9
72;MCTS_2000;1,082629;25;9
72;H_ALFA_BETA_5;0,422844;24;10
72;MCTS_2000;0,921966;23;10
72;H_ALFA_BETA_5;0,222951;22;11
72;MCTS_2000;0,872805;21;11
72;H_ALFA_BETA_5;0,142112;20;12
72;MCTS_2000;0,720707;19;12
72;H_ALFA_BETA_5;0,108659;18;13
72;MCTS_2000;0,53737;17;13
72;H_ALFA_BETA_5;0,025755;16;14
72;MCTS_2000;0,26734;15;14
72;H_ALFA_BETA_5;0,026311;14;15
72;MCTS_2000;0,134569;13;15
72;H_ALFA_BETA_5;0,005259;12;16
72;MCTS_2000;0,087313;11;16
72;H_ALFA_BETA_5;0,001302;10;17
72;MCTS_2000;0,079711;9;17
73;H_ALFA_BETA_5;0,488941;42;1
73;MCTS_2000;1,867563;41;1
73;H_ALFA_BETA_5;0,425227;40;2
73;MCTS_2000;1,795152;39;2
73;H_ALFA_BETA_5;0,574352;38;3
73;MCTS_2000;1,743873;37;3
73;H_ALFA_BETA_5;0,657525;36;4
73;MCTS_2000;1,486168;35;4
73;H_ALFA_BETA_5;0,675357;34;5
73;MCTS_2000;1,460981;33;5
73;H_ALFA_BETA_5;0,497475;32;6
73;MCTS_2000;1,293529;31;6
73;H_ALFA_BETA_5;0,522862;30;7
73;MCTS_2000;1,31856;29;7
73;H_ALFA_BETA_5;0,140195;28;8
73;MCTS_2000;1,286248;27;8
73;H_ALFA_BETA_5;0,116738;26;9
73;MCTS_2000;0,792126;25;9
73;H_ALFA_BETA_5;0,120801;24;10
73;MCTS_2000;0,66384;23;10
73;H_ALFA_BETA_5;0,125438;22;11
73;MCTS_2000;0,711653;21;11
73;H_ALFA_BETA_5;0,088786;20;12
73;MCTS_2000;0,480006;19;12
73;H_ALFA_BETA_5;0,063947;18;13
73;MCTS_2000;0,445817;17;13
73;H_ALFA_BETA_5;0,11593;16;14
73;MCTS_2000;0,276203;15;14
73;H_ALFA_BETA_5;0,038981;14;15
73;MCTS_2000;0,204799;13;15
73;H_ALFA_BETA_5;0,025463;12;16
73;MCTS_2000;0,185371;11;16
73;H_ALFA_BETA_5;0,014486;10;17
73;MCTS_2000;0,157733;9;17
73;H_ALFA_BETA_5;0,010093;8;18
73;MCTS_2000;0,115214;7;18
73;H_ALFA_BETA_5;0,002622;6;19
73;MCTS_2000;0,094268;5;19
74;H_ALFA_BETA_5;0,493179;42;1
74;MCTS_2000;1,85217;41;1
74;H_ALFA_BETA_5;0,428383;40;2
74;MCTS_2000;1,686016;39;2
74;H_ALFA_BETA_5;0,347835;38;3
74;MCTS_2000;1,432299;37;3
74;H_ALFA_BETA_5;0,437593;36;4
74;MCTS_2000;1,424255;35;4
74;H_ALFA_BETA_5;0,341454;34;5
74;MCTS_2000;1,285866;33;5
74;H_ALFA_BETA_5;0,438065;32;6
74;MCTS_2000;1,30358;31;6
74;H_ALFA_BETA_5;0,191808;30;7
74;MCTS_2000;1,322194;29;7
74;H_ALFA_BETA_5;0,147176;28;8
74;MCTS_2000;1,236935;27;8
74;H_ALFA_BETA_5;0,071339;26;9
74;MCTS_2000;1,418227;25;9
74;H_ALFA_BETA_5;0,059576;24;10
74;MCTS_2000;1,388449;23;10
74;H_ALFA_BETA_5;0,068028;22;11
74;MCTS_2000;1,179113;21;11
74;H_ALFA_BETA_5;0,040061;20;12
74;MCTS_2000;0,991109;19;12
74;H_ALFA_BETA_5;0,039693;18;13
74;MCTS_2000;0,600383;17;13
74;H_ALFA_BETA_5;0,017447;16;14
74;MCTS_2000;0,447909;15;14
74;H_ALFA_BETA_5;0,015895;14;15
74;MCTS_2000;0,271196;13;15
74;H_ALFA_BETA_5;0,007657;12;16
74;MCTS_2000;0,173814;11;16
74;H_ALFA_BETA_5;0,004403;10;17
74;MCTS_2000;0,148094;9;17
74;H_ALFA_BETA_5;0,002626;8;18
74;MCTS_2000;0,128944;7;18
74;H_ALFA_BETA_5;0,000494;6;19
74;MCTS_2000;0,120358;5;19
74;H_ALFA_BETA_5;0,000389;4;20
74;MCTS_2000;0,112916;3;20
75;H_ALFA_BETA_5;0,493793;42;1
75;MCTS_2000;1,830511;41;1
75;H_ALFA_BETA_5;0,428814;40;2
75;MCTS_2000;1,759228;39;2
75;H_ALFA_BETA_5;0,577244;38;3
75;MCTS_2000;1,723698;37;3
75;H_ALFA_BETA_5;0,913538;36;4
75;MCTS_2000;1,468361;35;4
75;H_ALFA_BETA_5;1,058931;34;5
75;MCTS_2000;1,372809;33;5
75;H_ALFA_BETA_5;0,699853;32;6
75;MCTS_2000;1,449354;31;6
75;H_ALFA_BETA_5;0,7367;30;7
75;MCTS_2000;1,231544;29;7
75;H_ALFA_BETA_5;0,666868;28;8
75;MCTS_2000;1,121364;27;8
75;H_ALFA_BETA_5;0,481237;26;9
75;MCTS_2000;0,964731;25;9
75;H_ALFA_BETA_5;0,695908;24;10
75;MCTS_2000;0,905643;23;10
75;H_ALFA_BETA_5;0,197919;22;11
75;MCTS_2000;0,674506;21;11
75;H_ALFA_BETA_5;0,097034;20;12
75;MCTS_2000;0,481165;19;12
75;H_ALFA_BETA_5;0,063146;18;13
75;MCTS_2000;0,313374;17;13
75;H_ALFA_BETA_5;0,030145;16;14
75;MCTS_2000;0,193666;15;14
75;H_ALFA_BETA_5;0,010444;14;15
76;MCTS_2000;1,868576;42;1
76;H_ALFA_BETA_5;0,527957;41;1
76;MCTS_2000;1,792857;40;2
76;H_ALFA_BETA_5;0,501025;39;2
76;MCTS_2000;1,690565;38;3
76;H_ALFA_BETA_5;0,38426;37;3
76;MCTS_2000;1,363577;36;4
76;H_ALFA_BETA_5;0,219813;35;4
76;MCTS_2000;1,320537;34;5
76;H_ALFA_BETA_5;0,213139;33;5
76;MCTS_2000;1,118922;32;6
76;H_ALFA_BETA_5;0,107158;31;6
76;MCTS_2000;0,866186;30;7
76;H_ALFA_BETA_5;0,114111;29;7
76;MCTS_2000;0,788567;28;8
76;H_ALFA_BETA_5;0,12823;27;8
76;MCTS_2000;0,617971;26;9
76;H_ALFA_BETA_5;0,089977;25;9
76;MCTS_2000;0,593206;24;10
76;H_ALFA_BETA_5;0,263317;23;10
76;MCTS_2000;0,586175;22;11
76;H_ALFA_BETA_5;0,169613;21;11
76;MCTS_2000;0,375916;20;12
76;H_ALFA_BETA_5;0,083878;19;12
76;MCTS_2000;0,240742;18;13
76;H_ALFA_BETA_5;0,017177;17;13
76;MCTS_2000;0,200475;16;14
76;H_ALFA_BETA_5;0,003202;15;14
77;MCTS_2000;1,882045;42;1
77;H_ALFA_BETA_5;0,530441;41;1
77;MCTS_2000;1,762033;40;2
77;H_ALFA_BETA_5;0,49928;39;2
77;MCTS_2000;1,664451;38;3
77;H_ALFA_BETA_5;0,694917;37;3
77;MCTS_2000;1,37543;36;4
77;H_ALFA_BETA_5;0,621997;35;4
77;MCTS_2000;1,386522;34;5
77;H_ALFA_BETA_5;0,536762;33;5
77;MCTS_2000;1,470824;32;6
77;H_ALFA_BETA_5;0,654156;31;6
77;MCTS_2000;1,392787;30;7
77;H_ALFA_BETA_5;0,880903;29;7
77;MCTS_2000;1,162086;28;8
77;H_ALFA_BETA_5;1,019836;27;8
77;MCTS_2000;1,089318;26;9
77;H_ALFA_BETA_5;0,868634;25;9
77;MCTS_2000;0,944702;24;10
77;H_ALFA_BETA_5;0,59722;23;10
77;MCTS_2000;0,907184;22;11
77;H_ALFA_BETA_5;0,87973;21;11
77;MCTS_2000;0,825792;20;12
77;H_ALFA_BETA_5;0,38063;19;12
77;MCTS_2000;0,704551;18;13
77;H_ALFA_BETA_5;0,323394;17;13
77;MCTS_2000;0,562529;16;14
77;H_ALFA_BETA_5;0,153911;15;14
77;MCTS_2000;0,382132;14;15
77;H_ALFA_BETA_5;0,119411;13;15
77;MCTS_2000;0,255875;12;16
77;H_ALFA_BETA_5;0,020494;11;16
78;MCTS_2000;1,877724;42;1
78;H_ALFA_BETA_5;0,530491;41;1
78;MCTS_2000;1,747638;40;2
78;H_ALFA_BETA_5;0,502938;39;2
78;MCTS_2000;1,645475;38;3
78;H_ALFA_BETA_5;0,383209;37;3
78;MCTS_2000;1,39038;36;4
78;H_ALFA_BETA_5;0,217458;35;4
78;MCTS_2000;1,324122;34;5
78;H_ALFA_BETA_5;0,210604;33;5
78;MCTS_2000;1,200513;32;6
78;H_ALFA_BETA_5;0,451756;31;6
78;MCTS_2000;0,998757;30;7
78;H_ALFA_BETA_5;0,480415;29;7
78;MCTS_2000;0,950031;28;8
78;H_ALFA_BETA_5;0,606199;27;8
78;MCTS_2000;0,856777;26;9
78;H_ALFA_BETA_5;0,218814;25;9
78;MCTS_2000;0,750994;24;10
78;H_ALFA_BETA_5;0,247422;23;10
78;MCTS_2000;0,555997;22;11
78;H_ALFA_BETA_5;0,125046;21;11
78;MCTS_2000;0,429481;20;12
78;H_ALFA_BETA_5;0,058303;19;12
78;MCTS_2000;0,227276;18;13
78;H_ALFA_BETA_5;0,015414;17;13
78;MCTS_2000;0,164827;16;14
78;H_ALFA_BETA_5;0,001688;15;14
78;MCTS_2000;0,166098;14;15
79;MCTS_2000;1,88352;42;1
79;H_ALFA_BETA_5;0,533486;41;1
79;MCTS_2000;1,781386;40;2
79;H_ALFA_BETA_5;0,500668;39;2
79;MCTS_2000;1,677867;38;3
79;H_ALFA_BETA_5;0,703496;37;3
79;MCTS_2000;1,584537;36;4
79;H_ALFA_BETA_5;0,561421;35;4
79;MCTS_2000;1,496914;34;5
79;H_ALFA_BETA_5;0,503277;33;5
79;MCTS_2000;1,272909;32;6
79;H_ALFA_BETA_5;0,495201;31;6
79;MCTS_2000;1,234427;30;7
79;H_ALFA_BETA_5;0,564857;29;7
79;MCTS_2000;1,178515;28;8
79;H_ALFA_BETA_5;0,401477;27;8
79;MCTS_2000;1,059795;26;9
79;H_ALFA_BETA_5;0,189405;25;9
79;MCTS_2000;0,728623;24;10
79;H_ALFA_BETA_5;0,03503;23;10
79;MCTS_2000;0,324192;22;11
80;MCTS_2000;1,880251;42;1
80;H_ALFA_BETA_5;0,52938;41;1
80;MCTS_2000;1,798089;40;2
80;H_ALFA_BETA_5;0,470191;39;2
80;MCTS_2000;1,756444;38;3
80;H_ALFA_BETA_5;0,5424;37;3
80;MCTS_2000;1,695081;36;4
80;H_ALFA_BETA_5;0,669304;35;4
80;MCTS_2000;1,363492;34;5
80;H_ALFA_BETA_5;0,622391;33;5
80;MCTS_2000;1,30408;32;6
80;H_ALFA_BETA_5;0,726446;31;6
80;MCTS_2000;1,295074;30;7
80;H_ALFA_BETA_5;0,341919;29;7
80;MCTS_2000;1,367989;28;8
80;H_ALFA_BETA_5;0,145268;27;8
80;MCTS_2000;1,273195;26;9
80;H_ALFA_BETA_5;0,141618;25;9
80;MCTS_2000;1,051846;24;10
80;H_ALFA_BETA_5;0,135919;23;10
80;MCTS_2000;0,769593;22;11
80;H_ALFA_BETA_5;0,056542;21;11
80;MCTS_2000;0,554848;20;12
80;H_ALFA_BETA_5;0,039157;19;12
80;MCTS_2000;0,532475;18;13
80;H_ALFA_BETA_5;0,043307;17;13
80;MCTS_2000;0,401591;16;14
80;H_ALFA_BETA_5;0,043442;15;14
80;MCTS_2000;0,410253;14;15
80;H_ALFA_BETA_5;0,047785;13;15
80;MCTS_2000;0,327134;12;16
80;H_ALFA_BETA_5;0,023476;11;16
80;MCTS_2000;0,128488;10;17
80;H_ALFA_BETA_5;0,005926;9;17
80;MCTS_2000;0,095959;8;18
81;H_ALFA_BETA_5;0,488842;42;1
81;MCTS_5000;4,468606;41;1
81;H_ALFA_BETA_5;0,426331;40;2
81;MCTS_5000;4,28416;39;2
81;H_ALFA_BETA_5;0,572013;38;3
81;MCTS_5000;4,227957;37;3
81;H_ALFA_BETA_5;0,657336;36;4
81;MCTS_5000;3,720349;35;4
81;H_ALFA_BETA_5;0,672963;34;5
81;MCTS_5000;3,535999;33;5
81;H_ALFA_BETA_5;0,839658;32;6
81;MCTS_5000;3,178288;31;6
81;H_ALFA_BETA_5;0,750613;30;7
81;MCTS_5000;3,033082;29;7
81;H_ALFA_BETA_5;0,700378;28;8
81;MCTS_5000;2,477911;27;8
81;H_ALFA_BETA_5;0,387114;26;9
81;MCTS_5000;2,155236;25;9
81;H_ALFA_BETA_5;0,115558;24;10
81;MCTS_5000;1,566755;23;10
81;H_ALFA_BETA_5;0,06868;22;11
81;MCTS_5000;1,22892;21;11
81;H_ALFA_BETA_5;0,056063;20;12
81;MCTS_5000;0,81627;19;12
81;H_ALFA_BETA_5;0,047194;18;13
81;MCTS_5000;0,652209;17;13
81;H_ALFA_BETA_5;0,039783;16;14
81;MCTS_5000;0,547526;15;14
81;H_ALFA_BETA_5;0,017638;14;15
81;MCTS_5000;0,508158;13;15
81;H_ALFA_BETA_5;0,019872;12;16
81;MCTS_5000;0,299552;11;16
81;H_ALFA_BETA_5;0,003853;10;17
81;MCTS_5000;0,273992;9;17
81;H_ALFA_BETA_5;0,001457;8;18
81;MCTS_5000;0,250828;7;18
82;H_ALFA_BETA_5;0,493353;42;1
82;MCTS_5000;4,490442;41;1
82;H_ALFA_BETA_5;0,425511;40;2
82;MCTS_5000;4,378255;39;2
82;H_ALFA_BETA_5;0,383285;38;3
82;MCTS_5000;3,830844;37;3
82;H_ALFA_BETA_5;0,435546;36;4
82;MCTS_5000;3,447661;35;4
82;H_ALFA_BETA_5;0,343249;34;5
82;MCTS_5000;3,141909;33;5
82;H_ALFA_BETA_5;0,43335;32;6
82;MCTS_5000;3,281598;31;6
82;H_ALFA_BETA_5;0,190723;30;7
82;MCTS_5000;3,27678;29;7
82;H_ALFA_BETA_5;0,166738;28;8
82;MCTS_5000;3,341766;27;8
82;H_ALFA_BETA_5;0,208499;26;9
82;MCTS_5000;2,80132;25;9
82;H_ALFA_BETA_5;0,247053;24;10
82;MCTS_5000;2,673773;23;10
82;H_ALFA_BETA_5;0,108299;22;11
82;MCTS_5000;2,231857;21;11
82;H_ALFA_BETA_5;0,056919;20;12
82;MCTS_5000;2,227652;19;12
82;H_ALFA_BETA_5;0,146721;18;13
82;MCTS_5000;1,676048;17;13
82;H_ALFA_BETA_5;0,037788;16;14
82;MCTS_5000;0,620629;15;14
82;H_ALFA_BETA_5;0,027859;14;15
82;MCTS_5000;0,472746;13;15
82;H_ALFA_BETA_5;0,00623;12;16
82;MCTS_5000;0,386883;11;16
82;H_ALFA_BETA_5;0,003707;10;17
82;MCTS_5000;0,379808;9;17
82;H_ALFA_BETA_5;0,002533;8;18
82;MCTS_5000;0,324685;7;18
83;H_ALFA_BETA_5;0,491049;42;1
83;MCTS_5000;4,57391;41;1
83;H_ALFA_BETA_5;0,425739;40;2
83;MCTS_5000;4,287576;39;2
83;H_ALFA_BETA_5;0,574462;38;3
83;MCTS_5000;4,345851;37;3
83;H_ALFA_BETA_5;0,659151;36;4
83;MCTS_5000;3,750356;35;4
83;H_ALFA_BETA_5;0,674779;34;5
83;MCTS_5000;3,481842;33;5
83;H_ALFA_BETA_5;0,844486;32;6
83;MCTS_5000;3,138602;31;6
83;H_ALFA_BETA_5;0,749026;30;7
83;MCTS_5000;3,134451;29;7
83;H_ALFA_BETA_5;0,707106;28;8
83;MCTS_5000;2,484386;27;8
83;H_ALFA_BETA_5;0,390116;26;9
83;MCTS_5000;2,119773;25;9
83;H_ALFA_BETA_5;0,115453;24;10
83;MCTS_5000;1,737997;23;10
83;H_ALFA_BETA_5;0,066374;22;11
83;MCTS_5000;0,939858;21;11
83;H_ALFA_BETA_5;0,045354;20;12
83;MCTS_5000;0,829902;19;12
83;H_ALFA_BETA_5;0,045643;18;13
83;MCTS_5000;0,654781;17;13
83;H_ALFA_BETA_5;0,039282;16;14
83;MCTS_5000;0,586646;15;14
83;H_ALFA_BETA_5;0,016181;14;15
83;MCTS_5000;0,410849;13;15
83;H_ALFA_BETA_5;0,01564;12;16
83;MCTS_5000;0,279468;11;16
83;H_ALFA_BETA_5;0,002172;10;17
83;MCTS_5000;0,237493;9;17
83;H_ALFA_BETA_5;0,000535;8;18
84;H_ALFA_BETA_5;0,495342;42;1
84;MCTS_5000;4,467823;41;1
84;H_ALFA_BETA_5;0,427454;40;2
84;MCTS_5000;4,360438;39;2
84;H_ALFA_BETA_5;0,348194;38;3
84;MCTS_5000;3,726359;37;3
84;H_ALFA_BETA_5;0,438209;36;4
84;MCTS_5000;3,427739;35;4
84;H_ALFA_BETA_5;0,348658;34;5
84;MCTS_5000;3,228808;33;5
84;H_ALFA_BETA_5;0,436501;32;6
84;MCTS_5000;3,233674;31;6
84;H_ALFA_BETA_5;0,1903;30;7
84;MCTS_5000;3,247755;29;7
84;H_ALFA_BETA_5;0,147032;28;8
84;MCTS_5000;3,182439;27;8
84;H_ALFA_BETA_5;0,210662;26;9
84;MCTS_5000;2,809857;25;9
84;H_ALFA_BETA_5;0,075301;24;10
84;MCTS_5000;3,229043;23;10
84;H_ALFA_BETA_5;0,100249;22;11
84;MCTS_5000;3,088089;21;11
84;H_ALFA_BETA_5;0,169613;20;12
84;MCTS_5000;2,557799;19;12
84;H_ALFA_BETA_5;0,085744;18;13
84;MCTS_5000;1,735401;17;13
84;H_ALFA_BETA_5;0,029535;16;14
84;MCTS_5000;0,998807;15;14
84;H_ALFA_BETA_5;0,011494;14;15
84;MCTS_5000;0,485478;13;15
84;H_ALFA_BETA_5;0,003539;12;16
84;MCTS_5000;0,362766;11;16
84;H_ALFA_BETA_5;0,007619;10;17
84;MCTS_5000;0,359371;9;17
84;H_ALFA_BETA_5;0,003999;8;18
84;MCTS_5000;0,315798;7;18
84;H_ALFA_BETA_5;0,003264;6;19
84;MCTS_5000;0,288816;5;19
84;H_ALFA_BETA_5;0,000362;4;20
84;MCTS_5000;0,274769;3;20
85;H_ALFA_BETA_5;0,496928;42;1
85;MCTS_5000;4,503466;41;1
85;H_ALFA_BETA_5;0,42893;40;2
85;MCTS_5000;4,251996;39;2
85;H_ALFA_BETA_5;0,349252;38;3
85;MCTS_5000;3,717632;37;3
85;H_ALFA_BETA_5;0,438284;36;4
85;MCTS_5000;3,307983;35;4
85;H_ALFA_BETA_5;0,344308;34;5
85;MCTS_5000;3,201911;33;5
85;H_ALFA_BETA_5;0,437155;32;6
85;MCTS_5000;3,300943;31;6
85;H_ALFA_BETA_5;0,193689;30;7
85;MCTS_5000;3,124405;29;7
85;H_ALFA_BETA_5;0,150964;28;8
85;MCTS_5000;3,018199;27;8
85;H_ALFA_BETA_5;0,117399;26;9
85;MCTS_5000;2,745818;25;9
85;H_ALFA_BETA_5;0,084513;24;10
85;MCTS_5000;1,779219;23;10
85;H_ALFA_BETA_5;0,070071;22;11
85;MCTS_5000;2,596617;21;11
85;H_ALFA_BETA_5;0,076595;20;12
85;MCTS_5000;2,485867;19;12
85;H_ALFA_BETA_5;0,105879;18;13
85;MCTS_5000;1,479696;17;13
85;H_ALFA_BETA_5;0,044655;16;14
85;MCTS_5000;0,874036;15;14
85;H_ALFA_BETA_5;0,011588;14;15
85;MCTS_5000;0,593566;13;15
85;H_ALFA_BETA_5;0,003661;12;16
85;MCTS_5000;0,360997;11;16
85;H_ALFA_BETA_5;0,006481;10;17
85;MCTS_5000;0,327539;9;17
85;H_ALFA_BETA_5;0,007348;8;18
85;MCTS_5000;0,304845;7;18
85;H_ALFA_BETA_5;0,000591;6;19
85;MCTS_5000;0,285086;5;19
85;H_ALFA_BETA_5;0,00046;4;20
85;MCTS_5000;0,274025;3;20
86;MCTS_5000;4,455932;42;1
